cardId,fields,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod
1680091351836,"{'wordDictionaryForm': {'value': '<span class="""">特別</span>', 'order': 0}, 'sentence': {'value': 'おまえだけは<span class=""highlight"">特別</span>に相手をしてやろう', 'order': 1}, 'reading': {'value': 'とくべつ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>special</li><li>particular</li><li>extraordinary</li><li>exceptional</li><li>especial</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>特別価格の見積りです。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">We have quoted special prices.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_とくべつ_特別_2023-02-29-12-02-31.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'とくべつ', 'order': 7}, 'frequency': {'value': '871', 'order': 8}}",0,Clannad,2300,3,1680091351836,2,2,181,29,1,1001,1683657183
1680091359163,"{'wordDictionaryForm': {'value': '<span class="""">相手をする</span>', 'order': 0}, 'sentence': {'value': 'おまえだけは特別に<span class=""highlight"">相手をして</span>やろう', 'order': 1}, 'reading': {'value': 'あいてをする', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;"">to keep company | to look after | to entertain | to play (a game) with</div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_あいてをする_相手をする_2023-02-29-12-02-38.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'あいてをする', 'order': 7}, 'frequency': {'value': '8181', 'order': 8}}",0,Clannad,2500,3,1680091359163,2,2,180,4,0,1001,1683556396
1680091379222,"{'wordDictionaryForm': {'value': '<span class="""">強がる</span>', 'order': 0}, 'sentence': {'value': 'かわいいね、<span class=""highlight"">強がっちゃって</span>', 'order': 1}, 'reading': {'value': 'つよがる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;"">to pretend to be tough | to put on a brave front | to whistle in the dark | to bluff</div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_つよがる_強がる_2023-02-29-12-02-58.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_14-09_14-11_2023-03-29-14-03-03.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_14-10_2023-03-29-14-03-04.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'つよがる', 'order': 7}, 'frequency': {'value': '4232', 'order': 8}}",0,Clannad,2300,3,1680091379222,2,2,180,7,1,1001,1683547968
1680091420510,"{'wordDictionaryForm': {'value': '<span class="""">震える</span>', 'order': 0}, 'sentence': {'value': 'ヒザが<span class=""highlight"">震えてる</span>んじゃないの？', 'order': 1}, 'reading': {'value': 'ふるえる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to shiver</li><li>to shake</li><li>to quake</li><li>to tremble</li><li>to quaver</li><li>to quiver</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>少年は物音に震えた。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The boy quivered at the sound.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ふるえる_震える_2023-02-29-12-03-39.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_14-11_14-13_2023-03-29-14-03-41.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_14-12_2023-03-29-14-03-42.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ふるえる', 'order': 7}, 'frequency': {'value': '320', 'order': 8}}",0,Clannad,1900,5,1680091420510,2,2,180,17,3,1001,1683398841
1680091652463,"{'wordDictionaryForm': {'value': '<span class="""">その時</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">その時</span>、俺は思い出していた', 'order': 1}, 'reading': {'value': 'そのとき', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>at that time</li><li>at that moment</li><li>then</li><li>on that occasion</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>そのとき彼らはたんぽぽをつみとって、彼らの耳につけました。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Then they picked dandelions and put them in their ears.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_そのとき_その時_2023-02-29-12-07-31.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'そのとき', 'order': 7}, 'frequency': {'value': '283', 'order': 8}}",0,Clannad,2500,36,1680091652463,2,2,210,5,0,1001,1683294211
1680091671313,"{'wordDictionaryForm': {'value': '<span class="""">思い出す</span>', 'order': 0}, 'sentence': {'value': 'その時、俺は<span class=""highlight"">思い出していた</span>', 'order': 1}, 'reading': {'value': 'おもいだす', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to recall</li><li>to remember</li><li>to recollect</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>あなたを見るとお兄さんを思い出します。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">You remind me of your brother.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_おもいだす_思い出す_2023-02-29-12-07-51.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'おもいだす', 'order': 7}, 'frequency': {'value': '275', 'order': 8}}",0,Clannad,2500,49,1680091671313,2,2,226,6,0,1001,1683556349
1680091686528,"{'wordDictionaryForm': {'value': '<span class="""">かつて</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">かつて</span>、この町にはとんでもなく強く、そして美しい少女がいて、', 'order': 1}, 'reading': {'value': 'かつて', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>once</li><li>before</li><li>formerly</li><li>ever</li><li>former</li><li>ex-</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>一般に日本人は、自分たちがかつてより暮らし向きがよくなったと考えている。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The Japanese at large consider themselves better off than they used to be.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'かつて', 'order': 7}, 'frequency': {'value': '1080', 'order': 8}}",0,Clannad,2300,7,1680091686528,2,2,180,7,1,1001,1683222266
1680091823208,"{'wordDictionaryForm': {'value': '<span class="""">とんでもない</span>', 'order': 0}, 'sentence': {'value': 'かつて、この町には<span class=""highlight"">とんでもなく</span>強く、そして美しい少女がいて、', 'order': 1}, 'reading': {'value': 'とんでもない', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>unthinkable</li><li>unexpected</li><li>absurd</li><li>outrageous</li><li>preposterous</li><li>terrible</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>ジャックが音楽が苦手なんてとんでもない、それどころか、ピアノを弾くのがうまい。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">It isn\'t true that Jack is no good at music; on the contrary, he plays the piano well.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_とんでもない_とんでもない_2023-02-29-12-10-22.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'とんでもない', 'order': 7}, 'frequency': {'value': '2208', 'order': 8}}",0,Clannad,2500,5,1680091823208,2,2,180,5,0,1001,1683397363
1680091852235,"{'wordDictionaryForm': {'value': '<span class="""">強い</span>', 'order': 0}, 'sentence': {'value': 'かつて、この町にはとんでもなく<span class=""highlight"">強く</span>、そして美しい少女がいて、', 'order': 1}, 'reading': {'value': 'つよい', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>strong</li><li>potent</li><li>competent</li><li>domineering</li><li>tough</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>その釣り人は釣り糸に強い引きを感じた。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The angler felt a strong tug on the line.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_つよい_強い_2023-02-29-12-10-51.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'つよい', 'order': 7}, 'frequency': {'value': '123', 'order': 8}}",0,Clannad,2500,24,1680091852235,2,2,183,4,0,1001,1682007971
1680091859756,"{'wordDictionaryForm': {'value': '<span class="""">そして</span>', 'order': 0}, 'sentence': {'value': 'かつて、この町にはとんでもなく強く、<span class=""highlight"">そして</span>美しい少女がいて、', 'order': 1}, 'reading': {'value': 'そして', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>and</li><li>and then</li><li>thus</li><li>and now</li><li>and finally</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>私は京都と、そして奈良にも訪れる計画を立てている。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I am planning to visit Kyoto, and Nara as well.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'そして', 'order': 7}, 'frequency': {'value': '61', 'order': 8}}",0,Clannad,2500,25,1680091859756,2,2,185,5,0,1001,1682105047
1680091863777,"{'wordDictionaryForm': {'value': '<span class="""">美しい</span>', 'order': 0}, 'sentence': {'value': 'かつて、この町にはとんでもなく強く、そして<span class=""highlight"">美しい</span>少女がいて、', 'order': 1}, 'reading': {'value': 'うつくしい', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>beautiful</li><li>pretty</li><li>lovely</li><li>sweet</li><li>pure (heart, friendship, etc.)</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>あなたは美しい蝶々です。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">You are a beautiful butterfly.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_うつくしい_美しい_2023-02-29-12-11-03.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'うつくしい', 'order': 7}, 'frequency': {'value': '485', 'order': 8}}",0,Clannad,1500,3,1680091863777,2,2,179,38,5,1001,1683489177
1680091885505,"{'wordDictionaryForm': {'value': '<span class="""">一般</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">一般</span>人に迷惑をかけたがる頭の悪い連中をやっつけて回っていた、', 'order': 1}, 'reading': {'value': 'いっぱん', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>general</li><li>universal</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>その理論はまだ一般に認められていない。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The theory is not accepted yet.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_いっぱん_一般_2023-02-29-12-11-24.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'いっぱん', 'order': 7}, 'frequency': {'value': '805', 'order': 8}}",0,Clannad,1700,3,1680091885505,2,2,180,19,4,1001,1683556386
1680091918354,"{'wordDictionaryForm': {'value': '<span class="""">連中</span>', 'order': 0}, 'sentence': {'value': '一般人に迷惑をかけたがる頭の悪い<span class=""highlight"">連中</span>をやっつけて回っていた、', 'order': 1}, 'reading': {'value': 'れんちゅう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>company</li><li>lot</li><li>bunch</li><li>gang</li><li>pack</li><li>those guys</li><li>group</li></ul><ul data-sc-content=""notes"" lang=""ja"" style=""list-style-type: &quot;📝 &quot;;""><li>familiar or derogatory</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>あの連中には近づいてはいけないよ。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">You must steer clear of that gang.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_れんちゅう_連中_2023-02-29-12-11-57.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'れんちゅう', 'order': 7}, 'frequency': {'value': '592', 'order': 8}}",0,Clannad,1300,3,1680091918354,2,2,179,71,8,1001,1683489213
1680091926154,"{'wordDictionaryForm': {'value': '<span class="""">やっ付ける</span>', 'order': 0}, 'sentence': {'value': '一般人に迷惑をかけたがる頭の悪い連中を<span class=""highlight"">やっつけて</span>回っていた、', 'order': 1}, 'reading': {'value': 'やっつける', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to beat</li><li>to attack (an enemy)</li><li>to do away with</li><li>to finish off</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>我々はたくさんの敵をやっつけた。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">We defeated various enemies.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_やっつける_やっ付ける_2023-02-29-12-12-05.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'やっつける', 'order': 7}, 'frequency': {'value': '6696', 'order': 8}}",0,Clannad,2500,3,1680091926154,2,2,179,4,0,1001,1683492433
1680091932506,"{'wordDictionaryForm': {'value': '<span class="""">回る</span>', 'order': 0}, 'sentence': {'value': '一般人に迷惑をかけたがる頭の悪い連中をやっつけて<span class=""highlight"">回っていた</span>、', 'order': 1}, 'reading': {'value': 'まわる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to go around</li><li>to circle</li><li>to revolve around</li><li>to orbit</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>その船は岬を回った。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The ship sailed around the cape.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_まわる_回る_2023-02-29-12-12-11.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_14-30_14-34_2023-03-29-14-12-13.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_14-32_2023-03-29-14-12-14.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'まわる', 'order': 7}, 'frequency': {'value': '577', 'order': 8}}",0,Clannad,2100,15,1680091932506,2,2,192,16,2,1001,1683558221
1680091974068,"{'wordDictionaryForm': {'value': '<span class="""">噂</span>', 'order': 0}, 'sentence': {'value': 'という<span class=""highlight"">ウワサ</span>がある', 'order': 1}, 'reading': {'value': 'うわさ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>rumour</li><li>rumor</li><li>report</li><li>hearsay</li><li>gossip</li><li>common talk</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>うわさは四方八方に広がった。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The rumor spread far and wide.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_うわさ_噂_2023-02-29-12-12-53.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'うわさ', 'order': 7}, 'frequency': {'value': '833', 'order': 8}}",0,Clannad,2500,9,1680091974068,2,2,179,9,0,1001,1682935769
1680106106785,"{'wordDictionaryForm': {'value': '<span class="""">旧</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">旧</span>校舎の三階', 'order': 1}, 'reading': {'value': 'きゅう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>old</li><li>former</li><li>ex-</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>官僚は旧法規の改正に関して、成り行きを見守っています。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Bureaucrats are testing the waters over revising old regulations.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_きゅう_旧_2023-02-29-16-08-26.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_14-45_14-47_2023-03-29-18-08-28.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_14-46_2023-03-29-18-08-29.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'きゅう', 'order': 7}, 'frequency': {'value': '2626', 'order': 8}}",0,Clannad,1900,1,1680106106785,3,1,1683658024,14,3,1001,1683657298
1680106116267,"{'wordDictionaryForm': {'value': '<span class="""">校舎</span>', 'order': 0}, 'sentence': {'value': '旧<span class=""highlight"">校舎</span>の三階', 'order': 1}, 'reading': {'value': 'こうしゃ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>school building</li><li>schoolhouse</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>３ヶ月すれば、私たちの新しい校舎が完成するでしょう。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">It will be three months before our new school building is completed.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_こうしゃ_校舎_2023-02-29-16-08-35.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'こうしゃ', 'order': 7}, 'frequency': {'value': '1477', 'order': 8}}",0,Clannad,2300,5,1680106116267,2,2,180,28,1,1001,1683398779
1680106120711,"{'wordDictionaryForm': {'value': '<span class="""">三階</span>', 'order': 0}, 'sentence': {'value': '旧校舎の<span class=""highlight"">三階</span>', 'order': 1}, 'reading': {'value': 'さんがい', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>third floor</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>私達の図書館は三階です。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Our library is on the third floor.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_さんがい_三階_2023-02-29-16-08-40.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'さんがい', 'order': 7}, 'frequency': {'value': '4886', 'order': 8}}",0,Clannad,2500,5,1680106120711,2,2,183,6,0,1001,1683657673
1680106195969,"{'wordDictionaryForm': {'value': '<span class="""">あいつ</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">アイツ</span>、やる気になったのか', 'order': 1}, 'reading': {'value': 'あいつ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>he</li><li>she</li><li>that guy</li></ul><ul data-sc-content=""notes"" lang=""ja"" style=""list-style-type: &quot;📝 &quot;;""><li>きゃつ is masc.</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>あいつには二度と会いたくない。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I never want to see that guy again.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'あいつ', 'order': 7}, 'frequency': {'value': '184', 'order': 8}}",0,Clannad,2500,24,1680106195969,2,2,183,5,0,1001,1682015070
1680106200474,"{'wordDictionaryForm': {'value': '<span class="""">やる気</span>', 'order': 0}, 'sentence': {'value': 'アイツ、<span class=""highlight"">やる気</span>になったのか', 'order': 1}, 'reading': {'value': 'やるき', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>will (to do something)</li><li>drive</li><li>motivation</li><li>enthusiasm</li><li>eagerness</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>私にはガッツとやる気があります。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I\'m a person with guts and a strong will.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_やるき_やる気_2023-02-29-16-10-00.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'やるき', 'order': 7}, 'frequency': {'value': '2166', 'order': 8}}",0,Clannad,2500,7,1680106200473,2,2,182,5,0,1001,1683400429
1680106226188,"{'wordDictionaryForm': {'value': '<span class="""">ハンバーグ</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">ハンバーグ</span>？', 'order': 1}, 'reading': {'value': 'ハンバーグ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>Hamburg steak</li><li>hamburger steak</li></ul><ul data-sc-content=""references"" lang=""en"" style=""list-style-type: &quot;➡️ &quot;;""><li>see: <a lang=""ja"" href=""#""><span>ハンバーグステーキ</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> Hamburg steak; hamburger steak</span></li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>彼女はハンバーグの肉をたたいて平たくした。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">She patted the hamburger meat into a flat shape.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ハンバーグ_ハンバーグ_2023-02-29-16-10-25.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_14-56_14-57_2023-03-29-18-10-29.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_14-57_2023-03-29-18-10-29.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ハンバーグ', 'order': 7}, 'frequency': {'value': '6641', 'order': 8}}",0,Clannad,2500,3,1680106226188,2,2,179,3,0,1001,1683492367
1680106362933,"{'wordDictionaryForm': {'value': '<span class="""">本々</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">もともと</span>部員が少ないって聞いていましたけど…', 'order': 1}, 'reading': {'value': 'もともと', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>originally</li><li>from the start</li><li>from the beginning</li><li>from the outset</li><li>by nature</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>彼らは元々あった文明を破壊した。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">They destroyed the native civilization.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_もともと_本々_2023-02-29-16-12-42.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'もともと', 'order': 7}, 'frequency': {'value': '1703', 'order': 8}}",0,Clannad,2500,6,1680106362933,2,2,180,6,0,1001,1683286604
1680106375115,"{'wordDictionaryForm': {'value': '<span class="""">部員</span>', 'order': 0}, 'sentence': {'value': 'もともと<span class=""highlight"">部員</span>が少ないって聞いていましたけど…', 'order': 1}, 'reading': {'value': 'ぶいん', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>staff</li><li>member (club, society, etc.)</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>ビルは編集部員です。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Bill is on the editorial staff.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ぶいん_部員_2023-02-29-16-12-54.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'ぶいん', 'order': 7}, 'frequency': {'value': '2566', 'order': 8}}",0,Clannad,2500,7,1680106375115,2,2,183,5,0,1001,1683490082
1680106388491,"{'wordDictionaryForm': {'value': '<span class="""">聞く</span>', 'order': 0}, 'sentence': {'value': 'もともと部員が少ないって<span class=""highlight"">聞いていました</span>けど…', 'order': 1}, 'reading': {'value': 'きく', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to hear</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>一番のチャンネルで英語が、７番のチャンネルでは日本語がお聞きになれます。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">You can hear English on Channel 1, and Japanese on Channel 7.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_きく_聞く_2023-02-29-16-13-07.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'きく', 'order': 7}, 'frequency': {'value': '49', 'order': 8}}",0,Clannad,2300,24,1680106388491,2,2,184,11,1,1001,1682104934
